
====================================
            Glide Script            
====================================

mmshare         2cb27f0eb7
glide-src       1e5ffd4733
psp-src         6c93e2fe77
macromodel-src  d47a6cf2e1
epik-src        46d635d642

--------------------------------------------------------------------------------
JobId          : tscc-13-18-0-63a4ae89
Name           : glide-dock_sp
Program        : Glide
Host           : tscc-13-18.sdsc.edu
Dir            : /oasis/tscc/scratch/cseitz/docking/mtb/no_disulfide/qcpl8/cluster1/lifechemicals/sp
HostEntry      : localhost
JobHost        : tscc-13-18.sdsc.edu
JobDir         : /oasis/tscc/scratch/cseitz/docking/mtb/no_disulfide/qcpl8/cluster1/lifechemicals/sp/cseitz/glide-dock_sp
JobSchrodinger : /home/ux453813/pkg/schrodinger2021-1
Commandline    : /home/ux453813/pkg/schrodinger2021-1/glide -WAIT glide-dock_sp.in -OVERWRITE -adjust -HOST localhost:36 -NJOBS 144 -NOLOCAL
StartTime      : 2022-12-22-11:22:54
--------------------------------------------------------------------------------

Running locally: False
Max retries: 2
Input file: glide-dock_sp.in

Setting up docking job
Separating ligands...
....................                                   20000
Number of structures that are to be docked: 20000
Setting up Glide docking jobs...

Running subjobs on hosts:
  localhost (Max: 36)
Number of jobs:       144
Max retries per job:  2
Max allowed failures: unlimited
Verbosity:            normal

Starting JobDJ...

Keep one job on driver host: False
JobDJ columns:
  C: Number of completed subjobs
  A: Number of active subjobs (e.g., submitted, running)
  W: Number of waiting/pending subjobs

  C   A   W | Activity  JobId  JobName  JobHost
102  35   7 | finished  tscc-13-18-0-63a4b158 glide-dock_sp-0102 localhost [tscc-13-18]
102  36   6 | launched  tscc-13-18-0-63a4b292 glide-dock_sp-0138 localhost [tscc-13-18]
103  35   6 | finished  tscc-13-18-0-63a4b153 glide-dock_sp-0101 localhost [tscc-13-18]
103  36   5 | launched  tscc-13-18-0-63a4b296 glide-dock_sp-0139 localhost [tscc-13-18]
104  35   5 | finished  tscc-13-18-0-63a4b1a0 glide-dock_sp-0107 localhost [tscc-13-18]
104  36   4 | launched  tscc-13-18-0-63a4b2c6 glide-dock_sp-0140 localhost [tscc-13-18]
105  35   4 | finished  tscc-13-18-0-63a4b17c glide-dock_sp-0104 localhost [tscc-13-18]
105  36   3 | launched  tscc-13-18-0-63a4b2ca glide-dock_sp-0141 localhost [tscc-13-18]
106  35   3 | finished  tscc-13-18-0-63a4b1a6 glide-dock_sp-0108 localhost [tscc-13-18]
106  36   2 | launched  tscc-13-18-0-63a4b2d2 glide-dock_sp-0142 localhost [tscc-13-18]
107  35   2 | finished  tscc-13-18-0-63a4b1b4 glide-dock_sp-0109 localhost [tscc-13-18]
107  36   1 | launched  tscc-13-18-0-63a4b2dc glide-dock_sp-0143 localhost [tscc-13-18]
108  35   1 | finished  tscc-13-18-0-63a4b1b6 glide-dock_sp-0110 localhost [tscc-13-18]
108  36   0 | launched  tscc-13-18-0-63a4b2e0 glide-dock_sp-0144 localhost [tscc-13-18]
109  35   0 | finished  tscc-13-18-0-63a4b182 glide-dock_sp-0105 localhost [tscc-13-18]
110  34   0 | finished  tscc-13-18-0-63a4b191 glide-dock_sp-0106 localhost [tscc-13-18]
111  33   0 | finished  tscc-13-18-0-63a4b1c5 glide-dock_sp-0111 localhost [tscc-13-18]
112  32   0 | finished  tscc-13-18-0-63a4b1c8 glide-dock_sp-0112 localhost [tscc-13-18]
113  31   0 | finished  tscc-13-18-0-63a4b1e4 glide-dock_sp-0113 localhost [tscc-13-18]
114  30   0 | finished  tscc-13-18-0-63a4b1fe glide-dock_sp-0117 localhost [tscc-13-18]
115  29   0 | finished  tscc-13-18-0-63a4b203 glide-dock_sp-0118 localhost [tscc-13-18]
116  28   0 | finished  tscc-13-18-0-63a4b209 glide-dock_sp-0120 localhost [tscc-13-18]
117  27   0 | finished  tscc-13-18-0-63a4b1fb glide-dock_sp-0116 localhost [tscc-13-18]
118  26   0 | finished  tscc-13-18-0-63a4b1e8 glide-dock_sp-0114 localhost [tscc-13-18]
119  25   0 | finished  tscc-13-18-0-63a4b1f3 glide-dock_sp-0115 localhost [tscc-13-18]
120  24   0 | finished  tscc-13-18-0-63a4b20f glide-dock_sp-0122 localhost [tscc-13-18]
121  23   0 | finished  tscc-13-18-0-63a4b207 glide-dock_sp-0119 localhost [tscc-13-18]
122  22   0 | finished  tscc-13-18-0-63a4b20c glide-dock_sp-0121 localhost [tscc-13-18]
123  21   0 | finished  tscc-13-18-0-63a4b229 glide-dock_sp-0125 localhost [tscc-13-18]
124  20   0 | finished  tscc-13-18-0-63a4b220 glide-dock_sp-0124 localhost [tscc-13-18]
125  19   0 | finished  tscc-13-18-0-63a4b212 glide-dock_sp-0123 localhost [tscc-13-18]
126  18   0 | finished  tscc-13-18-0-63a4b252 glide-dock_sp-0130 localhost [tscc-13-18]
127  17   0 | finished  tscc-13-18-0-63a4b23d glide-dock_sp-0127 localhost [tscc-13-18]
128  16   0 | finished  tscc-13-18-0-63a4b22c glide-dock_sp-0126 localhost [tscc-13-18]
129  15   0 | finished  tscc-13-18-0-63a4b273 glide-dock_sp-0134 localhost [tscc-13-18]
130  14   0 | finished  tscc-13-18-0-63a4b24d glide-dock_sp-0129 localhost [tscc-13-18]
131  13   0 | finished  tscc-13-18-0-63a4b270 glide-dock_sp-0133 localhost [tscc-13-18]
132  12   0 | finished  tscc-13-18-0-63a4b25e glide-dock_sp-0132 localhost [tscc-13-18]
133  11   0 | finished  tscc-13-18-0-63a4b281 glide-dock_sp-0136 localhost [tscc-13-18]
134  10   0 | finished  tscc-13-18-0-63a4b240 glide-dock_sp-0128 localhost [tscc-13-18]
135   9   0 | finished  tscc-13-18-0-63a4b278 glide-dock_sp-0135 localhost [tscc-13-18]
136   8   0 | finished  tscc-13-18-0-63a4b256 glide-dock_sp-0131 localhost [tscc-13-18]
137   7   0 | finished  tscc-13-18-0-63a4b286 glide-dock_sp-0137 localhost [tscc-13-18]
138   6   0 | finished  tscc-13-18-0-63a4b296 glide-dock_sp-0139 localhost [tscc-13-18]
139   5   0 | finished  tscc-13-18-0-63a4b2ca glide-dock_sp-0141 localhost [tscc-13-18]
140   4   0 | finished  tscc-13-18-0-63a4b2d2 glide-dock_sp-0142 localhost [tscc-13-18]
141   3   0 | finished  tscc-13-18-0-63a4b292 glide-dock_sp-0138 localhost [tscc-13-18]
142   2   0 | finished  tscc-13-18-0-63a4b2c6 glide-dock_sp-0140 localhost [tscc-13-18]
143   1   0 | finished  tscc-13-18-0-63a4b2e0 glide-dock_sp-0144 localhost [tscc-13-18]
144   0   0 | finished  tscc-13-18-0-63a4b2dc glide-dock_sp-0143 localhost [tscc-13-18]

All jobs have completed.

144 of 144 job(s) succeeded; 0 job(s) failed.

All jobs succeeded: 20000 ligands done.
Writing poses to glide-dock_sp_pv.maegz
Combining log files to glide-dock_sp_subjobs.log
Archiving subjob pose files in glide-dock_sp_subjob_poses.zip
Archiving subjob input and log files in glide-dock_sp_subjobs.tar.gz
Cleaning up...

Elapsed times:
- preprocessing: 49.5 s
- running subjobs: 1360.6 s
- postprocessing: 25.0 s
- cleanup: 17.8 s

All Glide docking subjobs: Total CPU time = 39082 seconds (10 h 51 min 22 s)

Finished at: Thu Dec 22 11:47:13 2022
Total elapsed time for Glide script = 1457 seconds (24 min 17 s)
