
====================================
            Glide Script            
====================================

mmshare         2cb27f0eb7
glide-src       1e5ffd4733
psp-src         6c93e2fe77
macromodel-src  d47a6cf2e1
epik-src        46d635d642

--------------------------------------------------------------------------------
JobId          : tscc-13-14-0-63112fe9
Name           : glide-dock_sp
Program        : Glide
Host           : tscc-13-14.sdsc.edu
Dir            : /oasis/tscc/scratch/cseitz/docking/mtb/disulfide/qloop/cluster4/lifechemicals/sp
HostEntry      : localhost
JobHost        : tscc-13-14.sdsc.edu
JobDir         : /oasis/tscc/scratch/cseitz/docking/mtb/disulfide/qloop/cluster4/lifechemicals/sp/cseitz/glide-dock_sp
JobSchrodinger : /home/ux453813/pkg/schrodinger2021-1
Commandline    : /home/ux453813/pkg/schrodinger2021-1/glide -WAIT glide-dock_sp.in -OVERWRITE -adjust -HOST localhost:36 -NJOBS 144 -NOLOCAL
StartTime      : 2022-09-01-15:19:30
--------------------------------------------------------------------------------

Running locally: False
Max retries: 2
Input file: glide-dock_sp.in

Setting up docking job
Separating ligands...
....................                                   20000
Number of structures that are to be docked: 20000
Setting up Glide docking jobs...

Running subjobs on hosts:
  localhost (Max: 36)
Number of jobs:       144
Max retries per job:  2
Max allowed failures: unlimited
Verbosity:            normal

Starting JobDJ...

Keep one job on driver host: False
JobDJ columns:
  C: Number of completed subjobs
  A: Number of active subjobs (e.g., submitted, running)
  W: Number of waiting/pending subjobs

  C   A   W | Activity  JobId  JobName  JobHost
110  29   5 | finished  tscc-13-14-0-63115eec glide-dock_sp-0110 localhost [tscc-13-14]
111  28   5 | finished  tscc-13-14-0-63115ef4 glide-dock_sp-0111 localhost [tscc-13-14]
112  27   5 | finished  tscc-13-14-0-63115f00 glide-dock_sp-0114 localhost [tscc-13-14]
113  26   5 | finished  tscc-13-14-0-63115f13 glide-dock_sp-0116 localhost [tscc-13-14]
114  25   5 | finished  tscc-13-14-0-63115f25 glide-dock_sp-0118 localhost [tscc-13-14]
115  24   5 | finished  tscc-13-14-0-63115f28 glide-dock_sp-0119 localhost [tscc-13-14]
116  23   5 | finished  tscc-13-14-0-63116328 glide-dock_sp-0122 localhost [tscc-13-14]
116  24   4 | launched  tscc-13-14-0-63116fd1 glide-dock_sp-0140 localhost [tscc-13-14]
116  25   3 | launched  tscc-13-14-0-63116fd3 glide-dock_sp-0141 localhost [tscc-13-14]
116  26   2 | launched  tscc-13-14-0-63116fd6 glide-dock_sp-0142 localhost [tscc-13-14]
116  27   1 | launched  tscc-13-14-0-63116fda glide-dock_sp-0143 localhost [tscc-13-14]
116  28   0 | launched  tscc-13-14-0-63116fdf glide-dock_sp-0144 localhost [tscc-13-14]
117  27   0 | finished  tscc-13-14-0-63115e54 glide-dock_sp-0093 localhost [tscc-13-14]
118  26   0 | finished  tscc-13-14-0-63115eab glide-dock_sp-0098 localhost [tscc-13-14]
119  25   0 | finished  tscc-13-14-0-63115eb5 glide-dock_sp-0100 localhost [tscc-13-14]
120  24   0 | finished  tscc-13-14-0-63115ebd glide-dock_sp-0102 localhost [tscc-13-14]
121  23   0 | finished  tscc-13-14-0-63115ecf glide-dock_sp-0105 localhost [tscc-13-14]
122  22   0 | finished  tscc-13-14-0-63115edb glide-dock_sp-0107 localhost [tscc-13-14]
123  21   0 | finished  tscc-13-14-0-631164d4 glide-dock_sp-0125 localhost [tscc-13-14]
124  20   0 | finished  tscc-13-14-0-63116413 glide-dock_sp-0124 localhost [tscc-13-14]
125  19   0 | finished  tscc-13-14-0-631163da glide-dock_sp-0123 localhost [tscc-13-14]
126  18   0 | finished  tscc-13-14-0-631169b8 glide-dock_sp-0129 localhost [tscc-13-14]
127  17   0 | finished  tscc-13-14-0-63116982 glide-dock_sp-0128 localhost [tscc-13-14]
128  16   0 | finished  tscc-13-14-0-631165cf glide-dock_sp-0126 localhost [tscc-13-14]
129  15   0 | finished  tscc-13-14-0-63116936 glide-dock_sp-0127 localhost [tscc-13-14]
130  14   0 | finished  tscc-13-14-0-63116bea glide-dock_sp-0130 localhost [tscc-13-14]
131  13   0 | finished  tscc-13-14-0-63116bed glide-dock_sp-0131 localhost [tscc-13-14]
132  12   0 | finished  tscc-13-14-0-63116d0c glide-dock_sp-0137 localhost [tscc-13-14]
133  11   0 | finished  tscc-13-14-0-63116d14 glide-dock_sp-0138 localhost [tscc-13-14]
134  10   0 | finished  tscc-13-14-0-63116bf8 glide-dock_sp-0134 localhost [tscc-13-14]
135   9   0 | finished  tscc-13-14-0-63116d05 glide-dock_sp-0135 localhost [tscc-13-14]
136   8   0 | finished  tscc-13-14-0-63116bf0 glide-dock_sp-0132 localhost [tscc-13-14]
137   7   0 | finished  tscc-13-14-0-63116fdf glide-dock_sp-0144 localhost [tscc-13-14]
138   6   0 | finished  tscc-13-14-0-63116d19 glide-dock_sp-0139 localhost [tscc-13-14]
139   5   0 | finished  tscc-13-14-0-63116fd6 glide-dock_sp-0142 localhost [tscc-13-14]
140   4   0 | finished  tscc-13-14-0-63116d08 glide-dock_sp-0136 localhost [tscc-13-14]
141   3   0 | finished  tscc-13-14-0-63116fd3 glide-dock_sp-0141 localhost [tscc-13-14]
142   2   0 | finished  tscc-13-14-0-63116fda glide-dock_sp-0143 localhost [tscc-13-14]
143   1   0 | finished  tscc-13-14-0-63116fd1 glide-dock_sp-0140 localhost [tscc-13-14]
144   0   0 | finished  tscc-13-14-0-63116bf5 glide-dock_sp-0133 localhost [tscc-13-14]

All jobs have completed.

144 of 144 job(s) succeeded; 0 job(s) failed.

All jobs succeeded: 20000 ligands done.
Writing poses to glide-dock_sp_pv.maegz
Combining log files to glide-dock_sp_subjobs.log
Archiving subjob pose files in glide-dock_sp_subjob_poses.zip
Archiving subjob input and log files in glide-dock_sp_subjobs.tar.gz
Cleaning up...

Elapsed times:
- preprocessing: 26.3 s
- running subjobs: 19652.6 s
- postprocessing: 42.1 s
- cleanup: 67.1 s

All Glide docking subjobs: Total CPU time = 411069 seconds (4 d 18 h 11 min 9 s)

Finished at: Thu Sep  1 20:53:03 2022
Total elapsed time for Glide script = 20011 seconds (5 h 33 min 31 s)
