
====================================
            Glide Script            
====================================

mmshare         2cb27f0eb7
glide-src       1e5ffd4733
psp-src         6c93e2fe77
macromodel-src  d47a6cf2e1
epik-src        46d635d642

--------------------------------------------------------------------------------
JobId          : tscc-13-16-0-630cf21e
Name           : glide-dock_sp
Program        : Glide
Host           : tscc-13-16.sdsc.edu
Dir            : /oasis/tscc/scratch/cseitz/docking/mtb/disulfide/mq9/mq9_8244/lifechemicals/sp
HostEntry      : localhost
JobHost        : tscc-13-16.sdsc.edu
JobDir         : /oasis/tscc/scratch/cseitz/docking/mtb/disulfide/mq9/mq9_8244/lifechemicals/sp/cseitz/glide-dock_sp
JobSchrodinger : /home/ux453813/pkg/schrodinger2021-1
Commandline    : /home/ux453813/pkg/schrodinger2021-1/glide -WAIT glide-dock_sp.in -OVERWRITE -adjust -HOST localhost:36 -NJOBS 144 -NOLOCAL
StartTime      : 2022-08-29-10:06:40
--------------------------------------------------------------------------------

Running locally: False
Max retries: 2
Input file: glide-dock_sp.in

Setting up docking job
Separating ligands...
....................                                   20000
Number of structures that are to be docked: 20000
Setting up Glide docking jobs...

Running subjobs on hosts:
  localhost (Max: 36)
Number of jobs:       144
Max retries per job:  2
Max allowed failures: unlimited
Verbosity:            normal

Starting JobDJ...

Keep one job on driver host: False
JobDJ columns:
  C: Number of completed subjobs
  A: Number of active subjobs (e.g., submitted, running)
  W: Number of waiting/pending subjobs

  C   A   W | Activity  JobId  JobName  JobHost
104  34   6 | launched  tscc-13-16-0-630d00bb glide-dock_sp-0138 localhost [tscc-13-16]
104  35   5 | launched  tscc-13-16-0-630d00be glide-dock_sp-0139 localhost [tscc-13-16]
105  34   5 | finished  tscc-13-16-0-630cfd72 glide-dock_sp-0092 localhost [tscc-13-16]
106  33   5 | finished  tscc-13-16-0-630cfd7b glide-dock_sp-0095 localhost [tscc-13-16]
107  32   5 | finished  tscc-13-16-0-630cfd92 glide-dock_sp-0097 localhost [tscc-13-16]
108  31   5 | finished  tscc-13-16-0-630cfd97 glide-dock_sp-0099 localhost [tscc-13-16]
109  30   5 | finished  tscc-13-16-0-630cfda2 glide-dock_sp-0103 localhost [tscc-13-16]
110  29   5 | finished  tscc-13-16-0-630cfdb7 glide-dock_sp-0110 localhost [tscc-13-16]
111  28   5 | finished  tscc-13-16-0-630cfdba glide-dock_sp-0111 localhost [tscc-13-16]
112  27   5 | finished  tscc-13-16-0-630cfdc6 glide-dock_sp-0115 localhost [tscc-13-16]
113  26   5 | finished  tscc-13-16-0-630cfdd5 glide-dock_sp-0119 localhost [tscc-13-16]
113  27   4 | launched  tscc-13-16-0-630d0106 glide-dock_sp-0140 localhost [tscc-13-16]
113  28   3 | launched  tscc-13-16-0-630d0108 glide-dock_sp-0141 localhost [tscc-13-16]
113  29   2 | launched  tscc-13-16-0-630d010c glide-dock_sp-0142 localhost [tscc-13-16]
113  30   1 | launched  tscc-13-16-0-630d010e glide-dock_sp-0143 localhost [tscc-13-16]
113  31   0 | launched  tscc-13-16-0-630d0111 glide-dock_sp-0144 localhost [tscc-13-16]
114  30   0 | finished  tscc-13-16-0-630cfda5 glide-dock_sp-0104 localhost [tscc-13-16]
115  29   0 | finished  tscc-13-16-0-630cfdab glide-dock_sp-0106 localhost [tscc-13-16]
116  28   0 | finished  tscc-13-16-0-630cfdc0 glide-dock_sp-0113 localhost [tscc-13-16]
117  27   0 | finished  tscc-13-16-0-630cfdcd glide-dock_sp-0117 localhost [tscc-13-16]
118  26   0 | finished  tscc-13-16-0-630cfdd3 glide-dock_sp-0118 localhost [tscc-13-16]
119  25   0 | finished  tscc-13-16-0-630cfdbd glide-dock_sp-0112 localhost [tscc-13-16]
120  24   0 | finished  tscc-13-16-0-630cfec8 glide-dock_sp-0121 localhost [tscc-13-16]
121  23   0 | finished  tscc-13-16-0-630cfee2 glide-dock_sp-0123 localhost [tscc-13-16]
122  22   0 | finished  tscc-13-16-0-630cfecb glide-dock_sp-0122 localhost [tscc-13-16]
123  21   0 | finished  tscc-13-16-0-630cfeb2 glide-dock_sp-0120 localhost [tscc-13-16]
124  20   0 | finished  tscc-13-16-0-630cff2b glide-dock_sp-0125 localhost [tscc-13-16]
125  19   0 | finished  tscc-13-16-0-630cff0c glide-dock_sp-0124 localhost [tscc-13-16]
126  18   0 | finished  tscc-13-16-0-630cff67 glide-dock_sp-0126 localhost [tscc-13-16]
127  17   0 | finished  tscc-13-16-0-630cff80 glide-dock_sp-0127 localhost [tscc-13-16]
128  16   0 | finished  tscc-13-16-0-630d002c glide-dock_sp-0130 localhost [tscc-13-16]
129  15   0 | finished  tscc-13-16-0-630d0019 glide-dock_sp-0129 localhost [tscc-13-16]
130  14   0 | finished  tscc-13-16-0-630d0010 glide-dock_sp-0128 localhost [tscc-13-16]
131  13   0 | finished  tscc-13-16-0-630d0065 glide-dock_sp-0132 localhost [tscc-13-16]
132  12   0 | finished  tscc-13-16-0-630d0031 glide-dock_sp-0131 localhost [tscc-13-16]
133  11   0 | finished  tscc-13-16-0-630d0076 glide-dock_sp-0133 localhost [tscc-13-16]
134  10   0 | finished  tscc-13-16-0-630d0079 glide-dock_sp-0134 localhost [tscc-13-16]
135   9   0 | finished  tscc-13-16-0-630d00b2 glide-dock_sp-0135 localhost [tscc-13-16]
136   8   0 | finished  tscc-13-16-0-630d00b4 glide-dock_sp-0136 localhost [tscc-13-16]
137   7   0 | finished  tscc-13-16-0-630d010c glide-dock_sp-0142 localhost [tscc-13-16]
138   6   0 | finished  tscc-13-16-0-630d0106 glide-dock_sp-0140 localhost [tscc-13-16]
139   5   0 | finished  tscc-13-16-0-630d00b7 glide-dock_sp-0137 localhost [tscc-13-16]
140   4   0 | finished  tscc-13-16-0-630d00bb glide-dock_sp-0138 localhost [tscc-13-16]
141   3   0 | finished  tscc-13-16-0-630d00be glide-dock_sp-0139 localhost [tscc-13-16]
142   2   0 | finished  tscc-13-16-0-630d010e glide-dock_sp-0143 localhost [tscc-13-16]
143   1   0 | finished  tscc-13-16-0-630d0108 glide-dock_sp-0141 localhost [tscc-13-16]
144   0   0 | finished  tscc-13-16-0-630d0111 glide-dock_sp-0144 localhost [tscc-13-16]

All jobs have completed.

144 of 144 job(s) succeeded; 0 job(s) failed.

All jobs succeeded: 20000 ligands done.
Writing poses to glide-dock_sp_pv.maegz
Combining log files to glide-dock_sp_subjobs.log
Archiving subjob pose files in glide-dock_sp_subjob_poses.zip
Archiving subjob input and log files in glide-dock_sp_subjobs.tar.gz
Cleaning up...

Elapsed times:
- preprocessing: 27.8 s
- running subjobs: 4472.9 s
- postprocessing: 28.9 s
- cleanup: 37.2 s

All Glide docking subjobs: Total CPU time = 107528 seconds (1 d 5 h 52 min 8 s)

Finished at: Mon Aug 29 11:25:28 2022
Total elapsed time for Glide script = 4725 seconds (1 h 18 min 45 s)
